title,price,URL
"LG 694 L 4 Star Frost-Free Smart Inverter Compressor Side-By-Side Refrigerator (GC-B257SLUV, Platinum Silver III, DoorCooling+, Hygiene Fresh+, Express Freeze, 2022 Model)","â‚¹1,10,890",https://www.amazon.in/LG-Inverter-Refrigerator-GC-B257SLUV-DoorCooling/dp/B09XBGQJPD/ref=sr_1_260?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.C-A9-L802nXG0pLrOpmZq6iJrZc52jLYDW-7mkcdtO_N2jGDuhQIhlF9sVDI0KJgVMqDC6eLe4NI7ah7aIxMO2BYes8A-63KbJnjAlau5EYK6KsnA83bKzqNCjTCoVuSQpu57XaCONftkjZa6ZLdib53p6zzfxY_ltEJXCoaqDbViN2JkQbCuSpxtwkMoklzuGy4Fq9sEWGLH4kDcpKhZKhxOpO3zpX8sPFkTJ2L6Uk.HoxapvtZptSpGikTkwUiZiPDr4WoDiKnayvsuv1QBh4&dib_tag=se&keywords=FRIDGE&qid=1756774176&sprefix=fridge%2Caps%2C424&sr=8-260
"Whirlpool Intellifresh Pro 235L 2 Star Convertible Frost Free Double-Door Refrigerator (IFPRO INV CNV 278 ILLUSIA STEEL(2S)-TL, 2023 Mode)","â‚¹23,990",https://www.amazon.in/Whirlpool-Intellifresh-Convertible-Double-Door-Refrigerator/dp/B0CGLPGWNS/ref=sr_1_261?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.C-A9-L802nXG0pLrOpmZq6iJrZc52jLYDW-7mkcdtO_N2jGDuhQIhlF9sVDI0KJgVMqDC6eLe4NI7ah7aIxMO2BYes8A-63KbJnjAlau5EYK6KsnA83bKzqNCjTCoVuSQpu57XaCONftkjZa6ZLdib53p6zzfxY_ltEJXCoaqDbViN2JkQbCuSpxtwkMoklzuGy4Fq9sEWGLH4kDcpKhZKhxOpO3zpX8sPFkTJ2L6Uk.HoxapvtZptSpGikTkwUiZiPDr4WoDiKnayvsuv1QBh4&dib_tag=se&keywords=FRIDGE&qid=1756774176&sprefix=fridge%2Caps%2C424&sr=8-261
"Midea 592 L Side By Side, Frost Free Refrigerator|Wi-Fi |Double |Voice Assistant |App Control |Inverter compressor (MDRS791MIF28IND Jazz Black)","â‚¹64,990",https://www.amazon.in/Midea-Assistant-Control-Inverter-MDRS791MIF28IND/dp/B0CG1D8RYX/ref=sr_1_262?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.C-A9-L802nXG0pLrOpmZq6iJrZc52jLYDW-7mkcdtO_N2jGDuhQIhlF9sVDI0KJgVMqDC6eLe4NI7ah7aIxMO2BYes8A-63KbJnjAlau5EYK6KsnA83bKzqNCjTCoVuSQpu57XaCONftkjZa6ZLdib53p6zzfxY_ltEJXCoaqDbViN2JkQbCuSpxtwkMoklzuGy4Fq9sEWGLH4kDcpKhZKhxOpO3zpX8sPFkTJ2L6Uk.HoxapvtZptSpGikTkwUiZiPDr4WoDiKnayvsuv1QBh4&dib_tag=se&keywords=FRIDGE&qid=1756774176&sprefix=fridge%2Caps%2C424&sr=8-262
"Samsung 183 L, 5 Star, Digital Inverter, Direct-Cool Single Door Refrigerator (RR20D2825HV/NL, Himalaya Poppy Blue, Base Stand Drawer)","â‚¹17,490",https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR20D2825HV-NL/dp/B0CPPJ1NW3/ref=sr_1_26?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.aHzEw0ulD9OpWSKetkeDn3eil7MX2YFOSKFZOOdYCvCTNlD2XbcepiIXhDsv-DXsFxKIEEnqFIqDsx6VQL5EdZz-N2QusTe5UKkHDEDCTVgV20cYR0OcVWmPI317eNfG1GiGhgCnSUCVsAJZfxmn70OShID_nvQLmc87xh335uGvaX7t-YV0zys-cqlvSmypf2sR6p88MMWyCl9bc_gJPXS1zcrzzu7IY-YVBxY3kuo.MOl_BKZIXXOZDwebeY-U2qtwdjXw0k0Dcu8Q39hD9Vw&dib_tag=se&keywords=FRIDGE&qid=1756774141&sprefix=fridge%2Caps%2C424&sr=8-26
"Godrej 183 L 2 Star Farm Fresh Crisper Technology With Jumbo Vegetable Tray Direct Cool Single Door Refrigerator Appliance(RD R190B WRF WN RD, Wine Red)",,https://www.amazon.in/Godrej-Technology-Refrigerator-R190B-WRF/dp/B0C947X2SZ/ref=sr_1_263?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.C-A9-L802nXG0pLrOpmZq6iJrZc52jLYDW-7mkcdtO_N2jGDuhQIhlF9sVDI0KJgVMqDC6eLe4NI7ah7aIxMO2BYes8A-63KbJnjAlau5EYK6KsnA83bKzqNCjTCoVuSQpu57XaCONftkjZa6ZLdib53p6zzfxY_ltEJXCoaqDbViN2JkQbCuSpxtwkMoklzuGy4Fq9sEWGLH4kDcpKhZKhxOpO3zpX8sPFkTJ2L6Uk.HoxapvtZptSpGikTkwUiZiPDr4WoDiKnayvsuv1QBh4&dib_tag=se&keywords=FRIDGE&qid=1756774176&sprefix=fridge%2Caps%2C424&sr=8-263
"Godrej 234 L 3 Star Advanced Capillary Technology Direct Cool Single Door Door Refrigerator With Base Drawer (RD EDGEPRO 240C TAF MN BL, Marine Blue)","â‚¹17,990",https://www.amazon.in/Godrej-Refrigerator-EDGEPRO-240C-TAF/dp/B0CR3NVPFQ/ref=sr_1_264?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.C-A9-L802nXG0pLrOpmZq6iJrZc52jLYDW-7mkcdtO_N2jGDuhQIhlF9sVDI0KJgVMqDC6eLe4NI7ah7aIxMO2BYes8A-63KbJnjAlau5EYK6KsnA83bKzqNCjTCoVuSQpu57XaCONftkjZa6ZLdib53p6zzfxY_ltEJXCoaqDbViN2JkQbCuSpxtwkMoklzuGy4Fq9sEWGLH4kDcpKhZKhxOpO3zpX8sPFkTJ2L6Uk.HoxapvtZptSpGikTkwUiZiPDr4WoDiKnayvsuv1QBh4&dib_tag=se&keywords=FRIDGE&qid=1756774176&sprefix=fridge%2Caps%2C424&sr=8-264
Whirlpool 192 L 4 Star Glassdoor Inverter Direct Cool Ice Magic Pro Single Door Refrigerator (215 IMPRO GD PRM 4S INV SILVIA),"â‚¹18,990",https://www.amazon.in/Whirlpool-215-IMPRO-PRM-SILVIA/dp/B0F1NF68R5/ref=sr_1_265?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.C-A9-L802nXG0pLrOpmZq6iJrZc52jLYDW-7mkcdtO_N2jGDuhQIhlF9sVDI0KJgVMqDC6eLe4NI7ah7aIxMO2BYes8A-63KbJnjAlau5EYK6KsnA83bKzqNCjTCoVuSQpu57XaCONftkjZa6ZLdib53p6zzfxY_ltEJXCoaqDbViN2JkQbCuSpxtwkMoklzuGy4Fq9sEWGLH4kDcpKhZKhxOpO3zpX8sPFkTJ2L6Uk.HoxapvtZptSpGikTkwUiZiPDr4WoDiKnayvsuv1QBh4&dib_tag=se&keywords=FRIDGE&qid=1756774176&sprefix=fridge%2Caps%2C424&sr=8-265
Voltas 208 Liters Single Door Visi Cooler or Glass Door Commercial Refrigerator (VC GT 220 SD P Metallic FGLS),"â‚¹29,950",https://www.amazon.in/Voltas-Refrigerator-220-Metallic-FGLS/dp/B0DSBSQZ6N/ref=sr_1_266?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.C-A9-L802nXG0pLrOpmZq6iJrZc52jLYDW-7mkcdtO_N2jGDuhQIhlF9sVDI0KJgVMqDC6eLe4NI7ah7aIxMO2BYes8A-63KbJnjAlau5EYK6KsnA83bKzqNCjTCoVuSQpu57XaCONftkjZa6ZLdib53p6zzfxY_ltEJXCoaqDbViN2JkQbCuSpxtwkMoklzuGy4Fq9sEWGLH4kDcpKhZKhxOpO3zpX8sPFkTJ2L6Uk.HoxapvtZptSpGikTkwUiZiPDr4WoDiKnayvsuv1QBh4&dib_tag=se&keywords=FRIDGE&qid=1756774176&sprefix=fridge%2Caps%2C424&sr=8-266
"Samsung 301 L, 2 Star, Convertible 5-in-1 Digital Inverter, with Display Frost Free Double Door Refrigerator (RT34C4412SL/HL, Silver, Real Steel, 2023 Model)","â‚¹33,790",https://www.amazon.in/Samsung-Convertible-Refrigerator-RT34C4412SL-HL/dp/B0BT1TYC71/ref=sr_1_267?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.C-A9-L802nXG0pLrOpmZq6iJrZc52jLYDW-7mkcdtO_N2jGDuhQIhlF9sVDI0KJgVMqDC6eLe4NI7ah7aIxMO2BYes8A-63KbJnjAlau5EYK6KsnA83bKzqNCjTCoVuSQpu57XaCONftkjZa6ZLdib53p6zzfxY_ltEJXCoaqDbViN2JkQbCuSpxtwkMoklzuGy4Fq9sEWGLH4kDcpKhZKhxOpO3zpX8sPFkTJ2L6Uk.HoxapvtZptSpGikTkwUiZiPDr4WoDiKnayvsuv1QBh4&dib_tag=se&keywords=FRIDGE&qid=1756774176&sprefix=fridge%2Caps%2C424&sr=8-267
Arvika Sales Thermostat R600a Suitable for Whirlpool Single Door Refrigerator Original (Match & Buy),â‚¹510,https://www.amazon.in/Arvika-Sales-Thermostat-Whirlpool-Refrigerator/dp/B0BC9VN32C/ref=sr_1_268?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.C-A9-L802nXG0pLrOpmZq6iJrZc52jLYDW-7mkcdtO_N2jGDuhQIhlF9sVDI0KJgVMqDC6eLe4NI7ah7aIxMO2BYes8A-63KbJnjAlau5EYK6KsnA83bKzqNCjTCoVuSQpu57XaCONftkjZa6ZLdib53p6zzfxY_ltEJXCoaqDbViN2JkQbCuSpxtwkMoklzuGy4Fq9sEWGLH4kDcpKhZKhxOpO3zpX8sPFkTJ2L6Uk.HoxapvtZptSpGikTkwUiZiPDr4WoDiKnayvsuv1QBh4&dib_tag=se&keywords=FRIDGE&qid=1756774176&sprefix=fridge%2Caps%2C424&sr=8-268
"RuKart Subjee Cooler, 3-Shelf Natural Refrigerator for Vegetables and Fruits, Steel Body with Decorative Design,Natural Storage, Natural Ripening, Evaporative Cooler,Sabjee Cooler","â‚¹21,200",https://www.amazon.in/RuKart-Refrigerator-Vegetables-Decorative-Evaporative/dp/B0DX21R7DT/ref=sr_1_269?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.C-A9-L802nXG0pLrOpmZq6iJrZc52jLYDW-7mkcdtO_N2jGDuhQIhlF9sVDI0KJgVMqDC6eLe4NI7ah7aIxMO2BYes8A-63KbJnjAlau5EYK6KsnA83bKzqNCjTCoVuSQpu57XaCONftkjZa6ZLdib53p6zzfxY_ltEJXCoaqDbViN2JkQbCuSpxtwkMoklzuGy4Fq9sEWGLH4kDcpKhZKhxOpO3zpX8sPFkTJ2L6Uk.HoxapvtZptSpGikTkwUiZiPDr4WoDiKnayvsuv1QBh4&dib_tag=se&keywords=FRIDGE&qid=1756774176&sprefix=fridge%2Caps%2C424&sr=8-269
Whirlpool 207 L 3 Star Icemagic Pro Inverter Direct-Cool Single Door Refrigerator (230 IMPRO PRM 3S WINE PEONY-Z),"â‚¹16,990",https://www.amazon.in/Whirlpool-230-IMPRO-WINE-PEONY-Z/dp/B0D4ZK2KZ2/ref=sr_1_270?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.C-A9-L802nXG0pLrOpmZq6iJrZc52jLYDW-7mkcdtO_N2jGDuhQIhlF9sVDI0KJgVMqDC6eLe4NI7ah7aIxMO2BYes8A-63KbJnjAlau5EYK6KsnA83bKzqNCjTCoVuSQpu57XaCONftkjZa6ZLdib53p6zzfxY_ltEJXCoaqDbViN2JkQbCuSpxtwkMoklzuGy4Fq9sEWGLH4kDcpKhZKhxOpO3zpX8sPFkTJ2L6Uk.HoxapvtZptSpGikTkwUiZiPDr4WoDiKnayvsuv1QBh4&dib_tag=se&keywords=FRIDGE&qid=1756774176&sprefix=fridge%2Caps%2C424&sr=8-270
"Godrej 185 L 5 Star Turbo Cooling Technology | Toughened Glass Shelves | Base Drawer | Jumbo Vegetable Tray | Direct Cool Single Door Refrigerator (2025 Model, RD 195E TDF MY BL, Mystic Blue)","â‚¹16,290",https://www.amazon.in/Godrej-Technology-Refrigerator-195E-TDF/dp/B0FBMHTKRM/ref=sr_1_271?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.C-A9-L802nXG0pLrOpmZq6iJrZc52jLYDW-7mkcdtO_N2jGDuhQIhlF9sVDI0KJgVMqDC6eLe4NI7ah7aIxMO2BYes8A-63KbJnjAlau5EYK6KsnA83bKzqNCjTCoVuSQpu57XaCONftkjZa6ZLdib53p6zzfxY_ltEJXCoaqDbViN2JkQbCuSpxtwkMoklzuGy4Fq9sEWGLH4kDcpKhZKhxOpO3zpX8sPFkTJ2L6Uk.HoxapvtZptSpGikTkwUiZiPDr4WoDiKnayvsuv1QBh4&dib_tag=se&keywords=FRIDGE&qid=1756774176&sprefix=fridge%2Caps%2C424&sr=8-271
"Panasonic 260 L Double Door 2 Star AI Enabled Inverter Technology Frost Free Refrigerator (NR-TH272BVHN, Electric Grey, Jumbo Fresh Vegetable Basket,2023 Model)","â‚¹24,900",https://www.amazon.in/Panasonic-Technology-Refrigerator-NR-TH272BVHN-Vegetable/dp/B0CP5QKBGG/ref=sr_1_272?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.C-A9-L802nXG0pLrOpmZq6iJrZc52jLYDW-7mkcdtO_N2jGDuhQIhlF9sVDI0KJgVMqDC6eLe4NI7ah7aIxMO2BYes8A-63KbJnjAlau5EYK6KsnA83bKzqNCjTCoVuSQpu57XaCONftkjZa6ZLdib53p6zzfxY_ltEJXCoaqDbViN2JkQbCuSpxtwkMoklzuGy4Fq9sEWGLH4kDcpKhZKhxOpO3zpX8sPFkTJ2L6Uk.HoxapvtZptSpGikTkwUiZiPDr4WoDiKnayvsuv1QBh4&dib_tag=se&keywords=FRIDGE&qid=1756774176&sprefix=fridge%2Caps%2C424&sr=8-272
Whirlpool 327 L 3 Star Convertible Frost Free inverter Double Door Refrigerator (IF INV 375 ILLUSIA STEEL(3S) CONV-TL),"â‚¹33,490",https://www.amazon.in/Whirlpool-INV-375-ILLUSIA-STEEL/dp/B0D8B3FCGD/ref=sr_1_27?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.aHzEw0ulD9OpWSKetkeDn3eil7MX2YFOSKFZOOdYCvCTNlD2XbcepiIXhDsv-DXsFxKIEEnqFIqDsx6VQL5EdZz-N2QusTe5UKkHDEDCTVgV20cYR0OcVWmPI317eNfG1GiGhgCnSUCVsAJZfxmn70OShID_nvQLmc87xh335uGvaX7t-YV0zys-cqlvSmypf2sR6p88MMWyCl9bc_gJPXS1zcrzzu7IY-YVBxY3kuo.MOl_BKZIXXOZDwebeY-U2qtwdjXw0k0Dcu8Q39hD9Vw&dib_tag=se&keywords=FRIDGE&qid=1756774141&sprefix=fridge%2Caps%2C424&sr=8-27
"Panasonic 260 L Double Door 2 Star AI Enabled Inverter Technology Frost Free Refrigerator (NR-TH272BVHN, Electric Grey, Jumbo Fresh Vegetable Basket,2023 Model)","â‚¹24,900",https://www.amazon.in/Panasonic-Technology-Refrigerator-NR-TH272BVHN-Vegetable/dp/B0CP5QKBGG/ref=sr_1_273?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.M3_d73dPrs3RYDXcO_xm6PjhKJb-M6fcTjhk6G7XzqfGB_nlnBejf03PdT_rEgNpvgG9ETXOn-69QSo5_z6OZO7KKBSASqWt-6O9VRTdHJjs8gfhrNvUj7FYF2djk17Z8DlWyYbGkLNdLdDOMiJVSQ0WGliviQqaughN3a4c952Uv90t2ITKsiYfGkQh5hDRMKnlVTnM8KJlFALCGXAZYjG8HZ79I2Muh6VDY-csE4s.QEfdWovL0xR8c2_QftgY5Gw9BuzOVKRLZ-z6_otlA7Y&dib_tag=se&keywords=FRIDGE&qid=1756774178&sprefix=fridge%2Caps%2C424&sr=8-273
"Godrej 268 L 3 Star Turbo Cooling Technology Ensuring Faster Cooling Direct Cool Single Door Refrigerator With Advanced Inverter Technology (RD EMARVEL 290C THI ST GL, Steel Glow)",,https://www.amazon.in/Godrej-Refrigerator-EMARVEL-290C-THI/dp/B0CY4PDZ9T/ref=sr_1_274?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.M3_d73dPrs3RYDXcO_xm6PjhKJb-M6fcTjhk6G7XzqfGB_nlnBejf03PdT_rEgNpvgG9ETXOn-69QSo5_z6OZO7KKBSASqWt-6O9VRTdHJjs8gfhrNvUj7FYF2djk17Z8DlWyYbGkLNdLdDOMiJVSQ0WGliviQqaughN3a4c952Uv90t2ITKsiYfGkQh5hDRMKnlVTnM8KJlFALCGXAZYjG8HZ79I2Muh6VDY-csE4s.QEfdWovL0xR8c2_QftgY5Gw9BuzOVKRLZ-z6_otlA7Y&dib_tag=se&keywords=FRIDGE&qid=1756774178&sprefix=fridge%2Caps%2C424&sr=8-274
"Haier 278 L 3 Star Double Door Frost Free Refrigerator Appliance, Twin Inverter Technology (HEF-27TMS, Moon Silver,Convertible, 2022 Model)",,https://www.amazon.in/Haier-Refrigerator-Technology-HEF-27TMS-Convertible/dp/B0B8ZQKLSY/ref=sr_1_275?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.M3_d73dPrs3RYDXcO_xm6PjhKJb-M6fcTjhk6G7XzqfGB_nlnBejf03PdT_rEgNpvgG9ETXOn-69QSo5_z6OZO7KKBSASqWt-6O9VRTdHJjs8gfhrNvUj7FYF2djk17Z8DlWyYbGkLNdLdDOMiJVSQ0WGliviQqaughN3a4c952Uv90t2ITKsiYfGkQh5hDRMKnlVTnM8KJlFALCGXAZYjG8HZ79I2Muh6VDY-csE4s.QEfdWovL0xR8c2_QftgY5Gw9BuzOVKRLZ-z6_otlA7Y&dib_tag=se&keywords=FRIDGE&qid=1756774178&sprefix=fridge%2Caps%2C424&sr=8-275
Whirlpool 265 L 2 Star Frost Free Double Door Refrigerator Wine Mulia (WP REF NEO SP278 PRM WNE PEONY2STL-22131),"â‚¹22,480",https://www.amazon.in/Whirlpool-REF-NEO-SP278-PEONY2STL-22131/dp/B0D4D613PN/ref=sr_1_276?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.M3_d73dPrs3RYDXcO_xm6PjhKJb-M6fcTjhk6G7XzqfGB_nlnBejf03PdT_rEgNpvgG9ETXOn-69QSo5_z6OZO7KKBSASqWt-6O9VRTdHJjs8gfhrNvUj7FYF2djk17Z8DlWyYbGkLNdLdDOMiJVSQ0WGliviQqaughN3a4c952Uv90t2ITKsiYfGkQh5hDRMKnlVTnM8KJlFALCGXAZYjG8HZ79I2Muh6VDY-csE4s.QEfdWovL0xR8c2_QftgY5Gw9BuzOVKRLZ-z6_otlA7Y&dib_tag=se&keywords=FRIDGE&qid=1756774178&sprefix=fridge%2Caps%2C424&sr=8-276
Haier 240 Litres 2 Star Frost Free Twin Energy Saving Top Mount Refrigerator (Moon Silver),"â‚¹26,990",https://www.amazon.in/Haier-Litres-Energy-Saving-Refrigerator/dp/B0C5D379MD/ref=sr_1_277?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.M3_d73dPrs3RYDXcO_xm6PjhKJb-M6fcTjhk6G7XzqfGB_nlnBejf03PdT_rEgNpvgG9ETXOn-69QSo5_z6OZO7KKBSASqWt-6O9VRTdHJjs8gfhrNvUj7FYF2djk17Z8DlWyYbGkLNdLdDOMiJVSQ0WGliviQqaughN3a4c952Uv90t2ITKsiYfGkQh5hDRMKnlVTnM8KJlFALCGXAZYjG8HZ79I2Muh6VDY-csE4s.QEfdWovL0xR8c2_QftgY5Gw9BuzOVKRLZ-z6_otlA7Y&dib_tag=se&keywords=FRIDGE&qid=1756774178&sprefix=fridge%2Caps%2C424&sr=8-277
"Samsung 465 L, Bespoke Optimal Fresh+, Digital Inverter, Frost Free Double Door WiFi Embedded Refrigerator (RT51CB662A22TL, Clean Black Glass)",,https://www.amazon.in/Samsung-Inverter-Embedded-Refrigerator-RT51CB662A22TL/dp/B0CHJ5RXDF/ref=sr_1_278?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.M3_d73dPrs3RYDXcO_xm6PjhKJb-M6fcTjhk6G7XzqfGB_nlnBejf03PdT_rEgNpvgG9ETXOn-69QSo5_z6OZO7KKBSASqWt-6O9VRTdHJjs8gfhrNvUj7FYF2djk17Z8DlWyYbGkLNdLdDOMiJVSQ0WGliviQqaughN3a4c952Uv90t2ITKsiYfGkQh5hDRMKnlVTnM8KJlFALCGXAZYjG8HZ79I2Muh6VDY-csE4s.QEfdWovL0xR8c2_QftgY5Gw9BuzOVKRLZ-z6_otlA7Y&dib_tag=se&keywords=FRIDGE&qid=1756774178&sprefix=fridge%2Caps%2C424&sr=8-278
"Electrolux 529L Frost Free Inverter Double Door Refrigerator, Bottom Freezer, TasteLockAuto & TasteGuard Technology, Stainless Steel, UltimateTaste 500, EBE5302C-S","â‚¹78,490",https://www.amazon.in/Electrolux-Refrigerator-Tastelockauto-Tasteguard-Ultimatetaste/dp/B0BRQ78GWG/ref=sr_1_279?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.M3_d73dPrs3RYDXcO_xm6PjhKJb-M6fcTjhk6G7XzqfGB_nlnBejf03PdT_rEgNpvgG9ETXOn-69QSo5_z6OZO7KKBSASqWt-6O9VRTdHJjs8gfhrNvUj7FYF2djk17Z8DlWyYbGkLNdLdDOMiJVSQ0WGliviQqaughN3a4c952Uv90t2ITKsiYfGkQh5hDRMKnlVTnM8KJlFALCGXAZYjG8HZ79I2Muh6VDY-csE4s.QEfdWovL0xR8c2_QftgY5Gw9BuzOVKRLZ-z6_otlA7Y&dib_tag=se&keywords=FRIDGE&qid=1756774178&sprefix=fridge%2Caps%2C424&sr=8-279
"Samsung 236L 2 Star Inverter Frost-Free Convertible 3 In 1 Double Door Refrigerator Appliance (RT28C3832S8/HL,Elegant Inox), Base Stand Drawer","â‚¹28,490",https://www.amazon.in/Samsung-Frost-Free-Convertible-Refrigerator-RT28C3832S8/dp/B0BXDHRLXQ/ref=sr_1_280?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.M3_d73dPrs3RYDXcO_xm6PjhKJb-M6fcTjhk6G7XzqfGB_nlnBejf03PdT_rEgNpvgG9ETXOn-69QSo5_z6OZO7KKBSASqWt-6O9VRTdHJjs8gfhrNvUj7FYF2djk17Z8DlWyYbGkLNdLdDOMiJVSQ0WGliviQqaughN3a4c952Uv90t2ITKsiYfGkQh5hDRMKnlVTnM8KJlFALCGXAZYjG8HZ79I2Muh6VDY-csE4s.QEfdWovL0xR8c2_QftgY5Gw9BuzOVKRLZ-z6_otlA7Y&dib_tag=se&keywords=FRIDGE&qid=1756774178&sprefix=fridge%2Caps%2C424&sr=8-280
"Bosch 226 L, 4 Star, Single Door Direct Cool Refrigerator with Pedestal Storage (CST22U14PI, 2.5X Faster Cooling, Cool Bottle Zone, 18 Hour Cooling Retention, Dark Lake)",,https://www.amazon.in/Bosch-Single-Refrigerator-Inverter-CST22U14PI/dp/B0CWLJM21J/ref=sr_1_281?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.M3_d73dPrs3RYDXcO_xm6PjhKJb-M6fcTjhk6G7XzqfGB_nlnBejf03PdT_rEgNpvgG9ETXOn-69QSo5_z6OZO7KKBSASqWt-6O9VRTdHJjs8gfhrNvUj7FYF2djk17Z8DlWyYbGkLNdLdDOMiJVSQ0WGliviQqaughN3a4c952Uv90t2ITKsiYfGkQh5hDRMKnlVTnM8KJlFALCGXAZYjG8HZ79I2Muh6VDY-csE4s.QEfdWovL0xR8c2_QftgY5Gw9BuzOVKRLZ-z6_otlA7Y&dib_tag=se&keywords=FRIDGE&qid=1756774178&sprefix=fridge%2Caps%2C424&sr=8-281
"Whirlpool 207 L 5 Star Icemagic Pro Inverter Direct-Cool Single Door Refrigerator (230 IMPRO PRM 5S INV WINE ABYSS-Z1, Red)","â‚¹16,990",https://www.amazon.in/Whirlpool-230-IMPRO-WINE-ABYSS-Z1/dp/B0DKFDZPPW/ref=sr_1_282?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.M3_d73dPrs3RYDXcO_xm6PjhKJb-M6fcTjhk6G7XzqfGB_nlnBejf03PdT_rEgNpvgG9ETXOn-69QSo5_z6OZO7KKBSASqWt-6O9VRTdHJjs8gfhrNvUj7FYF2djk17Z8DlWyYbGkLNdLdDOMiJVSQ0WGliviQqaughN3a4c952Uv90t2ITKsiYfGkQh5hDRMKnlVTnM8KJlFALCGXAZYjG8HZ79I2Muh6VDY-csE4s.QEfdWovL0xR8c2_QftgY5Gw9BuzOVKRLZ-z6_otlA7Y&dib_tag=se&keywords=FRIDGE&qid=1756774178&sprefix=fridge%2Caps%2C424&sr=8-282
"Haier 325 L 3 Star Frost Free Bottom Mount Double Door Refrigerator|Convertible 14-in-1|Jhukna Mat-Bottom Freezer|Digital Display Panel|Triple Inverter|Twist Ice Maker (HEB-333GB-P, Graphite Black)","â‚¹35,490",https://www.amazon.in/Haier-Direct-Cool-Refrigerator-HRD-1954CRB-Blossom/dp/B085ZP2M9Q/ref=sr_1_28?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.aHzEw0ulD9OpWSKetkeDn3eil7MX2YFOSKFZOOdYCvCTNlD2XbcepiIXhDsv-DXsFxKIEEnqFIqDsx6VQL5EdZz-N2QusTe5UKkHDEDCTVgV20cYR0OcVWmPI317eNfG1GiGhgCnSUCVsAJZfxmn70OShID_nvQLmc87xh335uGvaX7t-YV0zys-cqlvSmypf2sR6p88MMWyCl9bc_gJPXS1zcrzzu7IY-YVBxY3kuo.MOl_BKZIXXOZDwebeY-U2qtwdjXw0k0Dcu8Q39hD9Vw&dib_tag=se&keywords=FRIDGE&qid=1756774141&sprefix=fridge%2Caps%2C424&sr=8-28
"Samsung 653 L, 3 Star, Bespoke AI, Glass Door, Frost Free, Double Door, Convertible 5-in-1 Digital Inverter, Side By Side Smart Refrigerator with Auto Open Door (RS76CB81A3P0HL, Clean Pink)","â‚¹1,13,990",https://www.amazon.in/Samsung-Convertible-Refrigerator-Appliance-RS76CB81A3P0HL/dp/B0C2TQBGMF/ref=sr_1_283?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.M3_d73dPrs3RYDXcO_xm6PjhKJb-M6fcTjhk6G7XzqfGB_nlnBejf03PdT_rEgNpvgG9ETXOn-69QSo5_z6OZO7KKBSASqWt-6O9VRTdHJjs8gfhrNvUj7FYF2djk17Z8DlWyYbGkLNdLdDOMiJVSQ0WGliviQqaughN3a4c952Uv90t2ITKsiYfGkQh5hDRMKnlVTnM8KJlFALCGXAZYjG8HZ79I2Muh6VDY-csE4s.QEfdWovL0xR8c2_QftgY5Gw9BuzOVKRLZ-z6_otlA7Y&dib_tag=se&keywords=FRIDGE&qid=1756774178&sprefix=fridge%2Caps%2C424&sr=8-283
